delta;qdRe1;qdRe2;qdRe3;qdRe4;qdIm1;qdIm2;qdIm3;qdIm4
0.037720424934169973;0.00052023611844296657;0.00051893452183769705;-0.00051893452183769738;-0.00052023611844296484;2.4506643277985996e-06;2.4332201369019339e-06;-2.4332201369013358e-06;-2.45066432779935e-06
0.038245697224669993;0.00052066770875545834;0.00051939637842779267;-0.00051939637842779375;-0.00052066770875545986;2.4544654750871654e-06;2.4374328833901079e-06;-2.4374328833906543e-06;-2.4544654750880463e-06
0.03877828414589457;0.0005210949506124741;0.00051985318075294063;-0.00051985318075294042;-0.00052109495061247388;2.4582353508498728e-06;2.4416052623827304e-06;-2.4416052624952016e-06;-2.4582353509610272e-06
0.039318287557057685;0.00052151787201103542;0.00052030497201981118;-0.00052030497201981097;-0.00052151787201103563;2.4619739968034014e-06;2.44573749173036e-06;-2.4457374918422907e-06;-2.4619739969151619e-06
0.039865810735804405;0.00052193650122065425;0.00052075179543103903;-0.00052075179543103946;-0.00052193650122065382;2.4656814608760159e-06;2.449829792918154e-06;-2.4498297929183933e-06;-2.465681460874246e-06
0.040420958397963058;0.00052235086677053521;0.00052119369417574541;-0.00052119369417574443;-0.00052235086677053576;2.469357796751684e-06;2.4538823906226283e-06;-2.453882390622882e-06;-2.4693577967528435e-06
0.040983836717572615;0.00052276099743699079;0.00052163071142027678;-0.00052163071142027635;-0.00052276099743699231;2.4730030641156526e-06;2.4578955129455531e-06;-2.4578955128371617e-06;-2.4730030640049428e-06
0.041554553347188751;0.00052316692223104829;0.00052206289029918789;-0.00052206289029918778;-0.00052316692223104895;2.4766173284126913e-06;2.4618693912161108e-06;-2.4618693911052867e-06;-2.4766173283014178e-06
0.04213321743847287;0.00052356867038627912;0.00052249027390642621;-0.00052249027390642577;-0.0005235686703862801;2.4802006604183045e-06;2.4658042595434784e-06;-2.4658042595437046e-06;-2.4802006604199473e-06
0.042719939663067787;0.00052396627134683232;0.00052291290528676336;-0.00052291290528676466;-0.00052396627134683438;2.4837531366793197e-06;2.4697003552812547e-06;-2.4697003552810993e-06;-2.4837531366808803e-06
0.043314832233763985;0.00052435975475566949;0.00052333082742742987;-0.00052333082742742813;-0.00052435975475567014;2.4872748387415832e-06;2.4735579182704347e-06;-2.4735579182712267e-06;-2.4872748387434644e-06
0.043918008925960858;0.00052474915044301398;0.00052374408324997455;-0.00052374408324997444;-0.00052474915044301474;2.490765853595103e-06;2.4773771912952085e-06;-2.4773771912949175e-06;-2.4907658535959665e-06
0.044529585099426554;0.0005251344884150183;0.00052415271560234914;-0.00052415271560234946;-0.00052513448841501819;2.4942262730072854e-06;2.481158419431552e-06;-2.4811584195428534e-06;-2.4942262731190391e-06
0.045149677720360999;0.00052551579884263489;0.00052455676725119923;-0.00052455676725120075;-0.00052551579884263565;2.4976561938593366e-06;2.4849018504053818e-06;-2.4849018504067239e-06;-2.4976561938591477e-06
0.045778405383766187;0.00052589311205070524;0.00052495628087438043;-0.00052495628087437891;-0.00052589311205070545;2.5010557178169339e-06;2.4886077342758783e-06;-2.4886077343874982e-06;-2.5010557179280032e-06
0.046415888336127774;0.00052626645850725544;0.00052535129905366548;-0.00052535129905366515;-0.00052626645850725653;2.504424951113104e-06;2.4922763232263027e-06;-2.492276323116473e-06;-2.5044249510003669e-06
0.047062248498412812;0.00052663586881301775;0.00052574186426770106;-0.00052574186426769998;-0.00052663586881301634;2.5077640044230517e-06;2.4959078714831357e-06;-2.4959078713723061e-06;-2.5077640043120184e-06
0.047717609489387455;0.00052700137369113655;0.00052612801888512128;-0.0005261280188851215;-0.00052700137369113677;2.5110729931086516e-06;2.4995026355544028e-06;-2.4995026355542025e-06;-2.5110729931104829e-06
0.048382096649259548;0.00052736300397713534;0.00052650980515792198;-0.00052650980515792122;-0.00052736300397713436;2.5143520366605088e-06;2.5030608736993477e-06;-2.5030608737009533e-06;-2.514352036659079e-06
0.049055837063650479;0.00052772079060904185;0.00052688726521498916;-0.00052688726521498818;-0.00052772079060904196;2.5176012586815845e-06;2.5065828459503085e-06;-2.5065828459495047e-06;-2.5176012586823583e-06
0.049738959587900651;0.00052807476461776755;0.00052726044105586359;-0.00052726044105586337;-0.00052807476461776712;2.5208207870249021e-06;2.5100688142361033e-06;-2.5100688141260504e-06;-2.5208207869127181e-06
0.050431594871713586;0.00052842495711767547;0.00052762937454469035;-0.00052762937454469078;-0.00052842495711767612;2.5240107531098138e-06;2.5135190417647633e-06;-2.5135190417651118e-06;-2.5240107531095572e-06
0.051133875384143261;0.00052877139929736821;0.0005279941074043666;-0.00052799410740436508;-0.00052877139929736854;2.5271712924935417e-06;2.5169337935762493e-06;-2.5169337936870658e-06;-2.5271712926061543e-06
0.051845935438929104;0.0005291141224106862;0.00052835468121088195;-0.00052835468121087978;-0.00052911412241068588;2.5303025443057989e-06;2.5203133360250712e-06;-2.5203133360260648e-06;-2.5303025443061733e-06
0.05256791122018422;0.00052945315776790328;0.00052871113738785246;-0.00052871113738785203;-0.00052945315776790436;2.533404651258989e-06;2.5236579368105639e-06;-2.5236579366966841e-06;-2.5334046511478947e-06
0.053299940808440902;0.00052978853672715654;0.00052906351720125337;-0.00052906351720125272;-0.00052978853672715524;2.5364777593124938e-06;2.5269678646502803e-06;-2.5269678647619722e-06;-2.5364777594226102e-06
0.054042164207059151;0.0005301202906860472;0.00052941186175431442;-0.00052941186175431377;-0.00053012029068604709;2.53952201811402e-06;2.5302433897716869e-06;-2.5302433897740112e-06;-2.5395220181135389e-06
0.054794723369002873;0.00053044845107348367;0.00052975621198262757;-0.00052975621198262637;-0.00053044845107348476;2.5425375803478249e-06;2.5334847832640209e-06;-2.5334847833752719e-06;-2.542537580460014e-06
0.055557762223988748;0.00053077304934170109;0.00053009660864941014;-0.00053009660864941047;-0.00053077304934170076;2.5455246018323418e-06;2.5366923172067516e-06;-2.5366923173181835e-06;-2.5455246019437554e-06
0.05633142670601355;0.00053109411695849266;0.00053043309234097229;-0.00053043309234097251;-0.00053109411695849266;2.5484832414228426e-06;2.5398662646000462e-06;-2.5398662645990569e-06;-2.5484832414245108e-06
0.057115864781264319;0.00053141168539965269;0.0005307657034623359;-0.00053076570346233427;-0.00053141168539965367;2.5514136607822746e-06;2.543006899156891e-06;-2.5430068992675123e-06;-2.551413660891261e-06
0.057911226476417582;0.00053172578614160313;0.00053109448223304047;-0.00053109448223304036;-0.00053172578614160248;2.5543160246029324e-06;2.5461144955637049e-06;-2.5461144955650258e-06;-2.554316024602447e-06
0.058717663907332553;0.0005320364506542233;0.00053141946868311921;-0.00053141946868311932;-0.00053203645065422352;2.5571904998481233e-06;2.5491893287277524e-06;-2.549189328839166e-06;-2.5571904999578259e-06
0.059535331308143667;0.00053234371039388121;0.00053174070264924115;-0.00053174070264924147;-0.00053234371039388099;2.5600372566154466e-06;2.5522316746820083e-06;-2.5522316746843453e-06;-2.5600372566156283e-06
0.060364385060758668;0.00053264759679665574;0.00053205822377101297;-0.0005320582237710134;-0.00053264759679665444;2.5628564670502191e-06;2.555241809520537e-06;-2.5552418094080074e-06;-2.562856466939262e-06
0.061204983724766994;0.0005329481412717418;0.00053237207148745444;-0.00053237207148745433;-0.000532948141271743;2.5656483058869357e-06;2.558220009965175e-06;-2.5582200100747848e-06;-2.565648305996767e-06
0.062057288067765004;0.00053324537519506892;0.00053268228503361773;-0.00053268228503361784;-0.0005332453751950686;2.5684129501257006e-06;2.5611665530714445e-06;-2.5611665531817062e-06;-2.5684129502349216e-06
0.062921461096103443;0.00053353932990307239;0.00053298890343738195;-0.00053298890343738184;-0.00053353932990307261;2.571150579029445e-06;2.5640817162536765e-06;-2.5640817162540505e-06;-2.5711505790314809e-06
0.063797668086062825;0.0005338300366866882;0.00053329196551638231;-0.00053329196551638047;-0.00053383003668668971;2.5738613736833591e-06;2.5669657768629611e-06;-2.5669657769746563e-06;-2.5738613737966468e-06
0.064686076615463245;0.00053411752678550548;0.00053359150987510821;-0.00053359150987510691;-0.00053411752678550635;2.5765455176608175e-06;2.5698190128938674e-06;-2.5698190130048067e-06;-2.5765455177740349e-06
0.065586856595714324;0.00053440183138211083;0.00053388757490213602;-0.00053388757490213461;-0.00053440183138211148;2.5792031960230282e-06;2.5726417019968402e-06;-2.5726417019989374e-06;-2.5792031960232472e-06
0.066500180304311179;0.0005346829815966092;0.00053418019876751708;-0.0005341801987675161;-0.00053468298159660952;2.5818345958774112e-06;2.575434122078906e-06;-2.5754341220814056e-06;-2.5818345958783742e-06
0.067426222417783427;0.00053496100848132602;0.0005344694194202986;-0.00053446941942029806;-0.00053496100848132548;2.5844399060493938e-06;2.5781965509826816e-06;-2.5781965509820971e-06;-2.5844399060497101e-06
0.068365160045102388;0.00053523594301567597;0.00053475527458619768;-0.00053475527458619779;-0.00053523594301567641;2.5870193169599981e-06;2.5809292664120877e-06;-2.5809292663000574e-06;-2.5870193168493197e-06
0.069317172761554038;0.00053550781610121109;0.00053503780176539933;-0.00053503780176539944;-0.00053550781610121044;2.5895730206393876e-06;2.583632545962231e-06;-2.5836325459594604e-06;-2.5895730206399005e-06
0.07028244264308349;0.00053577665855683327;0.00053531703823049841;-0.00053531703823049808;-0.00053577665855683381;2.5921012107236733e-06;2.5863066671327587e-06;-2.586306667134928e-06;-2.5921012107230452e-06
0.071261154301117458;0.00053604250111418143;0.0005355930210245699;-0.00053559302102456946;-0.00053604250111418056;2.594604082007735e-06;2.5889519069356579e-06;-2.5889519069367612e-06;-2.5946040820085896e-06
0.072253494917872141;0.00053630537441317185;0.00053586578695936655;-0.00053586578695936698;-0.00053630537441317142;2.5970818308966056e-06;2.5915685423409802e-06;-2.5915685424533036e-06;-2.5970818310076143e-06
0.073259654282152295;0.00053656530899771383;0.00053613537261365367;-0.00053613537261365291;-0.0005365653089977147;2.5995346549520515e-06;2.5941568498766488e-06;-2.5941568498758348e-06;-2.5995346549520701e-06
0.074279824825649141;0.00053682233531157674;0.00053640181433164665;-0.00053640181433164567;-0.00053682233531157685;2.6019627529083889e-06;2.5967171056475302e-06;-2.5967171056472142e-06;-2.6019627529078277e-06
0.075314201659743715;0.00053707648369441519;0.00053666514822159339;-0.00053666514822159491;-0.00053707648369441562;2.6043663244332889e-06;2.5992495851450309e-06;-2.5992495851441911e-06;-2.6043663244346992e-06
0.076362982612822414;0.00053732778437795017;0.00053692541015446524;-0.00053692541015446557;-0.00053732778437794962;2.606745570586416e-06;2.6017545637134489e-06;-2.6017545636051007e-06;-2.6067455704763784e-06
0.077426368268112694;0.00053757626748230421;0.00053718263576275622;-0.00053718263576275666;-0.00053757626748230313;2.6091006931499625e-06;2.6042323159169415e-06;-2.6042323159190557e-06;-2.6091006931507969e-06
0.078504562002045086;0.00053782196301248222;0.00053743686043941066;-0.00053743686043941077;-0.00053782196301248265;2.6114318948470854e-06;2.60668311578055e-06;-2.606683115778966e-06;-2.6114318948479354e-06
0.079597770023149814;0.00053806490085500755;0.00053768811933685326;-0.00053768811933685282;-0.00053806490085500517;2.6137393793443048e-06;2.6091072368123539e-06;-2.609107236814003e-06;-2.6137393793439664e-06
0.080706201411495038;0.00053830511077468249;0.00053793644736612541;-0.00053793644736612573;-0.00053830511077468217;2.6160233509233708e-06;2.6115049517163245e-06;-2.6115049517161886e-06;-2.6160233509239031e-06
0.081830068158673899;0.00053854262241152253;0.00053818187919614307;-0.00053818187919614242;-0.00053854262241152264;2.6182840145880681e-06;2.6138765325005398e-06;-2.6138765324999719e-06;-2.6182840145880346e-06
0.082969585208349073;0.00053877746527780006;0.00053842444925303117;-0.0005384244492530315;-0.00053877746527779919;2.6205215761764345e-06;2.6162222506363683e-06;-2.6162222505251093e-06;-2.6205215760649976e-06
0.084124970497361187;0.00053900966875523849;0.0005386641917195904;-0.00053866419171958867;-0.00053900966875523794;2.6227362419191692e-06;2.6185423766298342e-06;-2.6185423765194374e-06;-2.6227362418076594e-06
0.085296444997410209;0.00053923926209234029;0.00053890114053483837;-0.00053890114053483827;-0.0005392392620923404;2.6249282185490537e-06;2.6208371801580514e-06;-2.6208371801577727e-06;-2.6249282185473397e-06
0.086484232757317217;0.00053946627440184755;0.00053913532939366105;-0.00053913532939366138;-0.00053946627440184841;2.627097713407726e-06;2.6231069301992334e-06;-2.6231069300897604e-06;-2.6270977132983901e-06
0.087688560945874308;0.0005396907346583242;0.00053936679174655449;-0.00053936679174655536;-0.00053969073465832387;2.6292449341294261e-06;2.6253518947374337e-06;-2.6253518948470436e-06;-2.6292449342396073e-06
0.088909659895291579;0.0005399126716958717;0.00053959556079945703;-0.00053959556079945757;-0.00053991267169587116;2.6313700888418532e-06;2.6275723409909257e-06;-2.6275723411012289e-06;-2.6313700889532228e-06
0.09014776314524918;0.00054013211420596979;0.00053982166951367574;-0.00053982166951367498;-0.00054013211420596903;2.6334733859595081e-06;2.629768535226966e-06;-2.6297685352281209e-06;-2.6334733859596457e-06
0.09140310748756228;0.00054034909073543184;0.00054004515060589197;-0.00054004515060589186;-0.00054034909073543129;2.6355550338466396e-06;2.6319407424509963e-06;-2.631940742451114e-06;-2.6355550338456735e-06
0.092675933011468786;0.00054056362968448401;0.00054026603654826416;-0.00054026603654826525;-0.00054056362968448444;2.6376152415893728e-06;2.6340892271947616e-06;-2.6340892273047789e-06;-2.6376152416998191e-06
0.093966483149546962;0.00054077575930496381;0.00054048435956860561;-0.00054048435956860529;-0.00054077575930496456;2.6396542180114502e-06;2.6362142525516915e-06;-2.6362142525515149e-06;-2.639654218009569e-06
0.095275004724272902;0.00054098550769862512;0.00054070015165064492;-0.00054070015165064427;-0.00054098550769862458;2.6416721723197476e-06;2.6383160808614271e-06;-2.6383160809720856e-06;-2.6416721724305548e-06
0.096601747995226458;0.00054119290281555595;0.00054091344453436609;-0.00054091344453436425;-0.00054119290281555519;2.6436693135699864e-06;2.6403949731736028e-06;-2.6403949731733597e-06;-2.6436693135697975e-06
0.097946966706953908;0.00054139797245271579;0.00054112426971642392;-0.00054112426971642371;-0.00054139797245271709;2.6456458509861473e-06;2.6424511896083767e-06;-2.6424511896071964e-06;-2.645645850984095e-06
0.099310918137497955;0.0005416007442525701;0.00054133265845064465;-0.00054133265845064476;-0.00054160074425257043;2.6476019937435291e-06;2.6444849891463901e-06;-2.6444849892564163e-06;-2.6476019938544333e-06
0.10069386314760273;0.00054180124570182668;0.00054153864174857989;-0.00054153864174857924;-0.0005418012457018256;2.6495379509722033e-06;2.646496629659825e-06;-2.6464966296590267e-06;-2.6495379509731138e-06
0.10209606623060465;0.00054199950413028053;0.00054174225038014783;-0.00054174225038014783;-0.00054199950413028107;2.6514539316427504e-06;2.6484863678134057e-06;-2.6484863678142082e-06;-2.6514539316421799e-06
0.10351779556301763;0.00054219554670976555;0.00054194351487434175;-0.00054194351487434197;-0.00054219554670976609;2.6533501446723484e-06;2.6504544592011283e-06;-2.6504544590917099e-06;-2.6533501445611342e-06
0.10495932305582274;0.00054238940045318277;0.00054214246552000179;-0.00054214246552000168;-0.00054238940045318212;2.6552267987188667e-06;2.65240115814386e-06;-2.6524011581455435e-06;-2.6552267987201898e-06
0.10642092440647241;0.00054258109221364253;0.00054233913236664637;-0.00054233913236664572;-0.00054258109221364274;2.6570841023859896e-06;2.6543267179230499e-06;-2.6543267180354109e-06;-2.6570841024952801e-06
0.10790287915161839;0.0005427706486836936;0.0005425335452253848;-0.00054253354522538512;-0.00054277064868369349;2.658922264007777e-06;2.6562313905884781e-06;-2.6562313904762657e-06;-2.6589222638968737e-06
0.10940547072057427;0.00054295809639464223;0.00054272573366987266;-0.00054272573366987331;-0.00054295809639464277;2.6607414913205088e-06;2.6581154266332082e-06;-2.6581154267451665e-06;-2.6607414914313677e-06
0.11092898648952228;0.00054314346171596098;0.000542915727037344;-0.00054291572703734259;-0.00054314346171596087;2.6625419922353716e-06;2.6599790758016815e-06;-2.6599790759121922e-06;-2.6625419923463947e-06
0.11247371783647517;0.00054332677085478192;0.00054310355442968312;-0.00054310355442968247;-0.00054332677085478149;2.6643239740646159e-06;2.6618225863217942e-06;-2.6618225864319559e-06;-2.6643239741723975e-06
0.11403996019700324;0.00054350804985547787;0.00054328924471457377;-0.0005432892447145742;-0.00054350804985547712;2.6660876438443071e-06;2.6636462052518191e-06;-2.6636462052510508e-06;-2.6660876438456035e-06
0.11562801312073757;0.00054368732459932404;0.00054347282652669174;-0.00054347282652669174;-0.00054368732459932436;2.6678332081337049e-06;2.6654501782893363e-06;-2.6654501782906751e-06;-2.6678332081348331e-06
0.11723818032865989;0.00054386462080423953;0.00054365432826894661;-0.00054365432826894628;-0.00054386462080423866;2.669560873219983e-06;2.6672347500026458e-06;-2.6672347500018187e-06;-2.6695608732180501e-06
0.11887076977119033;0.00054403996402460956;0.00054383377811378615;-0.00054383377811378572;-0.00054403996402460901;2.6712708447837061e-06;2.669000163506898e-06;-2.6690001633963877e-06;-2.6712708446718236e-06
0.12052609368708422;0.00054421337965118038;0.00054401120400455008;-0.00054401120400455083;-0.0005442133796511806;2.6729633281378627e-06;2.6707466607170468e-06;-2.6707466607169786e-06;-2.6729633281366108e-06
0.12220446866314881;0.00054438489291103176;0.000544186633656862;-0.0005441866336568632;-0.00054438489291103241;2.6746385281039549e-06;2.6724744822456398e-06;-2.6724744821346509e-06;-2.6746385279937423e-06
0.12390621569479163;0.00054455452886761836;0.00054436009456007735;-0.00054436009456007735;-0.00054455452886761945;2.6762966490127704e-06;2.6741838674143768e-06;-2.6741838673043379e-06;-2.6762966489012429e-06
0.12563166024741204;0.00054472231242089133;0.00054453161397878091;-0.00054453161397878145;-0.00054472231242089187;2.6779378946013335e-06;2.6758750541717342e-06;-2.6758750540603448e-06;-2.6779378944901791e-06
0.12738113231864784;0.0005448882683074715;0.00054470121895431657;-0.00054470121895431689;-0.00054488826830747172;2.6795624681148081e-06;2.6775482792013496e-06;-2.6775482790919663e-06;-2.6795624680049513e-06
0.12915496650148836;0.00054505242110090813;0.00054486893630637109;-0.0005448689363063712;-0.00054505242110090791;2.6811705722048721e-06;2.6792037778442553e-06;-2.6792037779562449e-06;-2.6811705723148881e-06
0.1309535020482667;0.00054521479521199177;0.0005450347926345935;-0.00054503479263459285;-0.00054521479521199134;2.6827624090307353e-06;2.6808417842091961e-06;-2.6808417842110224e-06;-2.6827624090332235e-06
0.13277708293554297;0.00054537541488913158;0.0005451988143202602;-0.0005451988143202603;-0.0005453754148891331;2.6843381800489033e-06;2.6824625309776683e-06;-2.6824625309783654e-06;-2.6843381800498054e-06
0.13462605792989099;0.00054553430421880149;0.00054536102752796934;-0.00054536102752796934;-0.00054553430421880192;2.6858980860035271e-06;2.6840662494051432e-06;-2.6840662494052368e-06;-2.6858980860032772e-06
0.13650078065460139;0.00054569148712603824;0.00054552145820738673;-0.00054552145820738716;-0.00054569148712603878;2.6874423272652905e-06;2.6856531696819321e-06;-2.6856531697938692e-06;-2.6874423273749533e-06
0.13840160965731313;0.00054584698737500186;0.00054568013209501645;-0.00054568013209501656;-0.00054584698737500197;2.6889711033845808e-06;2.6872235204914443e-06;-2.6872235204916993e-06;-2.6889711033854012e-06
0.14032890847858726;0.00054600082856959427;0.00054583707471600918;-0.00054583707471600993;-0.00054600082856959406;2.6904846132049827e-06;2.688777529137662e-06;-2.6887775290266414e-06;-2.6904846130941603e-06
0.14228304572143527;0.00054615303415413315;0.00054599231138601325;-0.00054599231138601325;-0.00054615303415413217;2.691983055083289e-06;2.6903154217844629e-06;-2.6903154216748479e-06;-2.6919830549743521e-06
0.14426439512181577;0.00054630362741407636;0.00054614586721304567;-0.00054614586721304426;-0.00054630362741407603;2.6934666265626581e-06;2.6918374231311983e-06;-2.6918374230210336e-06;-2.6934666264517976e-06
0.14627333562011299;0.00054645263147680325;0.00054629776709939762;-0.00054629776709939903;-0.00054645263147680401;2.6949355244703328e-06;2.6933437565348996e-06;-2.6933437566452142e-06;-2.6949355245823626e-06
0.1483102514336104;0.00054660006931245069;0.00054644803574359379;-0.00054644803574359314;-0.00054660006931245026;2.6963899451531126e-06;2.6948346442472979e-06;-2.6948346442470773e-06;-2.6963899451518052e-06
0.15037553212997382;0.00054674596373478052;0.00054659669764232964;-0.00054659669764232986;-0.0005467459637347802;2.6978300840299169e-06;2.6963103069876419e-06;-2.6963103069859148e-06;-2.6978300840286912e-06
0.15246957270175737;0.00054689033740212042;0.00054674377709249618;-0.00054674377709249618;-0.00054689033740212129;2.6992561356973596e-06;2.6977709640503827e-06;-2.6977709641617832e-06;-2.6992561358086382e-06
0.15459277364194773;0.00054703321281833982;0.00054688929819319155;-0.00054688929819319166;-0.00054703321281833928;2.7006682944944968e-06;2.6992168338907414e-06;-2.6992168338911302e-06;-2.7006682944938357e-06
0.15674554102055949;0.00054717461233386644;0.00054703328484777801;-0.00054703328484777736;-0.00054717461233386611;2.7020667534903007e-06;2.7006481331232853e-06;-2.7006481331230913e-06;-2.7020667534899805e-06
0.15892828656229777;0.00054731455814675746;0.00054717576076595241;-0.00054717576076595252;-0.00054731455814675735;2.7034517053896115e-06;2.7020650774292837e-06;-2.7020650774290906e-06;-2.7034517053903328e-06
0.16114142772530193;0.00054745307230380513;0.00054731674946585467;-0.00054731674946585413;-0.00054745307230380459;2.7048233419589143e-06;2.7034678810040521e-06;-2.7034678810041491e-06;-2.7048233419597419e-06
0.16338538778098613;0.00054759017670169715;0.00054745627427618725;-0.00054745627427618703;-0.00054759017670169649;2.7061818543751408e-06;2.7048567569107192e-06;-2.7048567569110411e-06;-2.7061818543730927e-06
0.16566059589499138;0.00054772589308820191;0.0005475943583383645;-0.00054759435833836505;-0.00054772589308820278;2.7075274329888194e-06;2.7062319168595912e-06;-2.7062319168591309e-06;-2.7075274329897765e-06
0.16796748720926533;0.00054786024306340648;0.00054773102460868215;-0.00054773102460868247;-0.00054786024306340659;2.708860267342613e-06;2.7075935712271135e-06;-2.7075935712272278e-06;-2.7088602673430864e-06
0.17030650292528443;0.00054799324808098954;0.00054786629586050714;-0.00054786629586050617;-0.00054799324808098857;2.7101805462662575e-06;2.708941929170049e-06;-2.7089419292809739e-06;-2.710180546375216e-06
0.17267809038843554;0.00054812492944952503;0.00054800019468648664;-0.00054800019468648773;-0.00054812492944952514;2.7114884579884381e-06;2.7102771987500508e-06;-2.7102771987497912e-06;-2.7114884579881196e-06
0.17508270317357241;0.00054825530833384011;0.00054813274350078145;-0.00054813274350078221;-0.00054825530833384054;2.7127841898149679e-06;2.7115995866086664e-06;-2.7115995864995326e-06;-2.7127841897060289e-06
0.17752080117176347;0.00054838440575638754;0.00054826396454130762;-0.00054826396454130729;-0.00054838440575638743;2.7140679282303943e-06;2.712909298092061e-06;-2.7129092980904288e-06;-2.7140679282292953e-06
0.17999285067824763;0.00054851224259866622;0.00054839387987200847;-0.00054839387987200814;-0.00054851224259866763;2.7153398593405195e-06;2.7142065376941876e-06;-2.7142065375843186e-06;-2.7153398592322149e-06
0.18249932448161524;0.00054863883960267628;0.00054852251138513136;-0.00054852251138513234;-0.00054863883960267683;2.7166001679957646e-06;2.715491508195855e-06;-2.7154915081948881e-06;-2.7166001679968005e-06
0.18504070195423017;0.00054876421737239849;0.00054864988080353624;-0.00054864988080353656;-0.00054876421737239957;2.7178490385478315e-06;2.7167644114273274e-06;-2.7167644114269725e-06;-2.7178490385478815e-06
0.18761746914391206;0.0005488883963753107;0.00054877600968299774;-0.00054877600968299806;-0.00054888839637531189;2.71908665476016e-06;2.7180254481910792e-06;-2.7180254481896588e-06;-2.7190866547607487e-06
0.19023011886689442;0.00054901139694394187;0.00054890091941454586;-0.00054890091941454553;-0.0005490113969439422;2.7203131994611024e-06;2.7192748179191099e-06;-2.7192748179189075e-06;-2.7203131994625996e-06
0.19287915080207776;0.0005491332392774397;0.0005490246312268045;-0.00054902463122680374;-0.00054913323927743992;2.7215288546596235e-06;2.7205127187986333e-06;-2.7205127187984707e-06;-2.7215288546596188e-06
0.19556507158659492;0.00054925394344318575;0.00054914716618835121;-0.00054914716618835089;-0.00054925394344318553;2.722733801872246e-06;2.7217393481175306e-06;-2.7217393482287291e-06;-2.7227338019837329e-06
0.19828839491270708;0.00054937352937843294;0.00054926854521009083;-0.00054926854521009062;-0.00054937352937843239;2.7239282218007308e-06;2.7229549019368208e-06;-2.7229549019369944e-06;-2.7239282218016066e-06
0.2010496416260498;0.00054949201689196065;0.00054938878904763229;-0.00054938878904763153;-0.00054949201689196;2.7251122942051106e-06;2.7241595749802033e-06;-2.7241595748693974e-06;-2.7251122940941738e-06
0.20384933982524625;0.00054960942566577515;0.00054950791830369033;-0.00054950791830369076;-0.00054960942566577558;2.7262861983653077e-06;2.7253535611022612e-06;-2.7253535609918124e-06;-2.726286198254869e-06
0.20668802496290825;0.00054972577525682915;0.00054962595343049578;-0.000549625953430496;-0.00054972577525682937;2.7274501127320897e-06;2.7265370529478136e-06;-2.7265370530593132e-06;-2.7274501128434136e-06
0.2095662399480433;0.00054984108509875706;0.00054974291473220663;-0.0005497429147322063;-0.00054984108509875662;2.7286042152692326e-06;2.727710242303222e-06;-2.7277102421914928e-06;-2.7286042151582602e-06
0.21248453524988822;0.00054995537450365235;0.00054985882236734292;-0.00054985882236734324;-0.00054995537450365246;2.7297486828943513e-06;2.7288733195437445e-06;-2.7288733196552851e-06;-2.7297486830056391e-06
0.21544346900318834;0.00055006866266386141;0.00054997369635122401;-0.00054997369635122412;-0.00055006866266386185;2.7308836921427036e-06;2.7300264743087759e-06;-2.7300264744195382e-06;-2.7308836922530817e-06
0.21844360711494268;0.0005501809686537985;0.0005500875565584199;-0.00055008755655842;-0.00055018096865379882;2.732009418725473e-06;2.7311698950640052e-06;-2.7311698949528232e-06;-2.7320094186140332e-06
0.221485523372636;0.00055029231143179102;0.00055020042272520883;-0.00055020042272520872;-0.00055029231143179167;2.7331260375318868e-06;2.7323037691072226e-06;-2.7323037689981032e-06;-2.7331260374216696e-06
0.22456979955397741;0.00055040270984194561;0.00055031231445204856;-0.00055031231445204748;-0.00055040270984194485;2.7342337230682341e-06;2.7334282830319579e-06;-2.7334282829204062e-06;-2.7342337229565257e-06
0.22769702553816795;0.00055051218261602827;0.00055042325120604552;-0.00055042325120604519;-0.00055051218261602925;2.7353326490114803e-06;2.7345436222675441e-06;-2.7345436221566895e-06;-2.7353326489007481e-06
0.23086779941871685;0.00055062074837538579;0.00055053325232344845;-0.00055053325232344878;-0.00055062074837538655;2.7364229884379263e-06;2.7356499713299949e-06;-2.7356499712172718e-06;-2.7364229883248839e-06
0.23408272761782931;0.00055072842563286565;0.00055064233701213798;-0.00055064233701213831;-0.00055072842563286587;2.7375049137039394e-06;2.7367475137033934e-06;-2.7367475137044162e-06;-2.7375049137053294e-06
0.23734242500238667;0.00055083523279477516;0.00055075052435412915;-0.00055075052435412948;-0.00055083523279477538;2.7385785967895751e-06;2.7378364321910532e-06;-2.7378364320808987e-06;-2.7385785966800775e-06
0.24064751500154241;0.00055094118816284836;0.0005508578333080767;-0.00055085783330807692;-0.00055094118816284815;2.7396442087284973e-06;2.7389169083565226e-06;-2.7389169083568822e-06;-2.7396442087288188e-06
0.24399862972595496;0.00055104630993624217;0.00055096428271179411;-0.00055096428271179433;-0.00055104630993624314;2.74070192017309e-06;2.7399891230914254e-06;-2.7399891232023113e-06;-2.7407019202837142e-06
0.2473964100886813;0.00055115061621354897;0.00055106989128477629;-0.00055106989128477619;-0.00055115061621354908;2.741751901166542e-06;2.741053256397121e-06;-2.7410532563958716e-06;-2.7417519011670451e-06
0.250841505927754;0.00055125412499482302;0.00055117467763072961;-0.00055117467763073015;-0.00055125412499482248;2.7427943210368001e-06;2.7421094872807781e-06;-2.7421094872817428e-06;-2.7427943210365756e-06
