delta;qdRe1;qdRe2;qdIm1;qdIm2
0.59125084138318773;0.00055422382177416441;-0.00055422382177416484;2.7728465579652395e-06;-2.772846557966383e-06
0.59948425031894093;0.00055434522016175019;-0.0005543452201617503;2.7740866992995506e-06;-2.7740866993000267e-06
0.60783231282972294;0.00055446641555358025;-0.00055446641555358057;2.7753252435788917e-06;-2.7753252435780069e-06
0.61629662551329412;0.00055458743057076583;-0.0005545874305707641;2.7765624196735102e-06;-2.7765624196742102e-06
0.62487880720068911;0.00055470828783792483;-0.00055470828783792505;2.7777984568600906e-06;-2.7777984568610884e-06
0.63358049926582494;0.00055482900998718432;-0.00055482900998718475;2.7790335848500503e-06;-2.7790335848502655e-06
0.64240336593941916;0.00055494961966220165;-0.00055494961966220165;2.7802680338376693e-06;-2.7802680338379073e-06
0.65134909462728019;0.00055507013952222359;-0.00055507013952222348;2.7815020345409215e-06;-2.7815020345410613e-06
0.66041939623303036;0.00055519059224617398;-0.00055519059224617365;2.7827358182439529e-06;-2.7827358182445352e-06
0.66961600548532196;0.00055531100053676232;-0.00055531100053676135;2.7839696168373114e-06;-2.7839696168375147e-06
0.67894068126961082;0.00055543138712464267;-0.00055543138712464061;2.7852036628684158e-06;-2.7852036628707765e-06
0.6883952069645497;0.00055555177477258761;-0.00055555177477258761;2.7864381895816635e-06;-2.7864381895821882e-06
0.69798139078306598;0.00055567218627970716;-0.00055567218627970553;2.7876734309598166e-06;-2.7876734309597832e-06
0.70770106611818873;0.00055579264448568871;-0.00055579264448568774;2.7889096217781448e-06;-2.7889096217793738e-06
0.71755609189369252;0.00055591317227508981;-0.00055591317227508894;2.7901469976465901e-06;-2.7901469976458748e-06
0.72754835291962283;0.0005560337925816463;-0.00055603379258164468;2.7913857950542481e-06;-2.7913857950545776e-06
0.73767976025277315;0.00055615452839263304;-0.00055615452839263293;2.7926262514214825e-06;-2.7926262514203255e-06
0.74795225156218215;0.00055627540275325605;-0.00055627540275325648;2.7938686051453796e-06;-2.793868605146931e-06
0.75836779149971889;0.00055639643877108025;-0.00055639643877107927;2.7951130956509447e-06;-2.795113095656262e-06
0.76892837207583098;0.00055651765962049632;-0.000556517659620496;2.7963599634421027e-06;-2.7963599634441271e-06
0.77963601304052321;0.00055663908854723752;-0.0005566390885472386;2.7976094501515616e-06;-2.7976094501517535e-06
0.79049276226964216;0.00055676074887292743;-0.00055676074887292743;2.7988617985851898e-06;-2.7988617985838714e-06
0.80150069615654052;0.00055688266399967097;-0.00055688266399967076;2.8001172527852249e-06;-2.80011725278479e-06
0.81266192000919435;0.00055700485741469539;-0.00055700485741469452;2.8013760580797572e-06;-2.8013760580794502e-06
0.82397856845285167;0.00055712735269502643;-0.00055712735269502665;2.8026384611375795e-06;-2.8026384611375117e-06
0.83545280583828663;0.00055725017351222392;-0.00055725017351222414;2.8039047100162845e-06;-2.8039047100137095e-06
0.84708682665574042;0.0005573733436371475;-0.0005573733436371462;2.8051750542272604e-06;-2.8051750542299031e-06
0.85888285595462499;0.00055749688694478237;-0.00055749688694478312;2.8064497447903706e-06;-2.8064497447898002e-06
0.87084314976907229;0.00055762082741911217;-0.00055762082741911217;2.8077290342838326e-06;-2.8077290342846237e-06
0.88296999554940891;0.00055774518915803766;-0.00055774518915803733;2.8090131769160565e-06;-2.8090131769146728e-06
0.89526571259963961;0.00055786999637835266;-0.00055786999637835299;2.8103024285695356e-06;-2.8103024285699459e-06
0.90773265252102264;0.00055799527342077142;-0.00055799527342077207;2.8115970468809308e-06;-2.8115970468824567e-06
0.92037319966182218;0.00055812104475501129;-0.00055812104475501238;2.8128972912836872e-06;-2.8128972912823172e-06
0.93318977157332372;0.00055824733498492987;-0.00055824733498492955;2.8142034230821706e-06;-2.8142034230830244e-06
0.9461848194721999;0.00055837416885371697;-0.00055837416885371654;2.8155157055151795e-06;-2.8155157055151715e-06
0.95936082870931416;0.00055850157124915885;-0.00055850157124915875;2.8168344038158192e-06;-2.8168344038168856e-06
0.97272031924505398;0.00055862956720894436;-0.00055862956720894338;2.8181597852805967e-06;-2.8181597852812515e-06
0.9862658461312821;0.00055875818192604543;-0.00055875818192604575;2.8194921193408386e-06;-2.8194921193432141e-06
0.99999999999999989;0.00055888744075416059;-0.00055888744075416059;2.8208316776214306e-06;-2.820831677623181e-06
