kL1;sigma;Deltac;delta;tNoInteractionAbs;tNoInteractionArg;t_storage;t_retrieval;t_to_pass_ensemble;P_success;F_swap;F_CJ;F_CJ_conditional;P_success_tNoInteraction_one;F_swap_tNoInteraction_one;F_CJ_tNoInteraction_one;F_CJ_conditional_tNoInteraction_one;single_photon_storage_retrieval_eff
-0.13;0.13454354653123984;-9.7958306734315528;0.0015736663908311704;0.50511573193693471;-0.4031027333365842;256.14624033030793;250;250;0.23920355988169523;0.98692033327372453;0.23545624890551864;0.9843342173585129;0.59206790993967828;0.85995613405711402;0.50853382279781556;0.85891130774107749;0.94746731307202003
-0.12;0.13435444507052993;-9.7926195566407799;0.0015731368016753174;0.50708155815079603;-0.37168346002111202;255.95271710849931;250;250;0.2413355004449062;0.98815707617697623;0.23785451421516279;0.98557615343235394;0.59320824012347728;0.86645870898033106;0.5133675776116996;0.86540870960396854;0.94733546393798074
-0.10999999999999999;0.13418889838521822;-9.7875132028810121;0.0015722947788684193;0.50902124593608788;-0.34026758167907967;255.78329039455227;250;250;0.24340229632753438;0.98916819878069817;0.24013901565241619;0.98659305715535672;0.59429850698534992;0.87244199323087968;0.51786417862345824;0.87138731216133469;0.94721947817487673
-0.099999999999999992;0.13403416472738131;-9.7871916239015242;0.0015722417054232884;0.51097453145391203;-0.30884582092374535;255.62492247757314;250;250;0.24543052469391494;0.9899212086709912;0.2423262442745035;0.98735169383155219;0.59534291494706781;0.87788286361662193;0.52201070563234686;0.87682357936309541;0.9471105944507352
-0.089999999999999997;0.13390904901963913;-9.7828172151803301;0.0015715205039824717;0.51280385928203864;-0.27743031041235544;255.49686272429699;250;250;0.2473203408072957;0.99053882094414181;0.24434628389829427;0.98797487946485274;0.59631327571630433;0.88280677881630565;0.52579528722004265;0.88174338662584029;0.94702221695811462
-0.079999999999999988;0.13378798322279137;-9.7828153078316973;0.0015715201316655978;0.51456315056449298;-0.24600949326434923;255.37294354593206;250;250;0.24910738432382656;0.99098192705578103;0.24622357952976209;0.98842344717362662;0.59721293514294638;0.88719503421010004;0.52920701419357197;0.88612784997180816;0.94693641407514184
-0.069999999999999993;0.1336913171935516;-9.7807378713954662;0.0015711777859985974;0.51616225577412989;-0.21459165799360533;255.2739959310193;250;250;0.25072536139354101;0.99132565675354767;0.24791024616648333;0.98877211618556982;0.59802532083378679;0.89105975462786335;0.53223605826166409;0.8899891688860313;0.94686770164063638
-0.059999999999999991;0.13361197713438691;-9.779650300457071;0.0015709982631796774;0.51760219761695914;-0.18317478025553507;255.1927810476848;250;250;0.25217260036734107;0.99157194489555667;0.24940436846846045;0.98902247153398859;0.5987471318786971;0.89439513851682473;0.53487361662604516;0.89332138418394569;0.94681117043331375
-0.049999999999999989;0.13355053505085332;-9.7773736891289467;0.0015706228782285116;0.51884824194016432;-0.1517595673371103;255.12988572139122;250;250;0.25342164548466395;0.99175283047268392;0.25068644827136854;0.98920693136505999;0.59936876402239569;0.89720606568473016;0.53711210472176096;0.8961296233009759;0.94676730846080503
-0.039999999999999994;0.13350450368754491;-9.776540464623757;0.0015704855316855844;0.51989687121407913;-0.12034288476309626;255.08276483921998;250;250;0.2544680947878929;0.99187209298009826;0.25175257268352053;0.98932863427678097;0.59988756939837096;0.89948897450395282;0.53894502552540546;0.89841005718107314;0.94673440007943133
-0.029999999999999992;0.13347730171775721;-9.7744435724755014;0.001570138891476991;0.52072000580783206;-0.088932593338707983;255.05491871253625;250;250;0.25528986656286712;0.99195405384301716;0.25258692420990703;0.98941226148396899;0.60029677609931431;0.90124749948176552;0.54036707457430033;0.90016654443085153;0.94671493382480465
-0.01999999999999999;0.13346548098263111;-9.7726986345780453;0.0015698511459932237;0.5213137653361779;-0.057518933378170774;255.04281798393023;250;250;0.25588259718902906;0.9920032451510794;0.25318613195085476;0.98946209993256273;0.60059355045339047;0.90248113447618539;0.54137411393390755;0.90139848076161;0.94670647022262511
-0.0099999999999999898;0.13346842144022913;-9.7718261658152201;0.0015697072028859587;0.52167136606743281;-0.026104886371903717;255.04582809517697;250;250;0.25624036669401751;0.99202609365209227;0.25354585095475274;0.9894844213110171;0.6007755386324749;0.90319005422232224;0.54196321226021782;0.90210599035684846;0.94670857583156653
1.0408340855860843e-17;0.13348704938169201;-9.7718261658152201;0.0015697072028859587;0.5217870607849906;0.0053101129305873898;255.06489723291594;250;250;0.25635840554798023;0.99202726781690098;0.25366248200606389;0.98948377161203804;0.6008412851997913;0.90337446504624508;0.54213262796346473;0.90228924229664942;0.94672191108464021
0.010000000000000011;0.13353075310751547;-9.7674665390451985;0.0015689886760962566;0.52163988124813421;0.036718824210596267;255.10963563944631;250;250;0.25622134965478627;0.99202123671199161;0.25352469920163329;0.98947530931053851;0.60078830082927581;0.90303727843995651;0.54188191114451223;0.90195150337738883;0.94675317112166457
0.020000000000000011;0.13358705803915616;-9.764865678449496;0.0015685599159117945;0.52125316971039082;0.068128636236935575;255.16727270243229;250;250;0.25584616380353503;0.99199298851501949;0.25314528198653907;0.98944333666433248;0.60061867281506365;0.90217657059635137;0.54121177583139424;0.90109049273271369;0.94679339009086116
0.030000000000000013;0.13364037153474745;-9.7613071382915244;0.0015679731588300236;0.52062593077895958;0.09953674537590021;255.22184664033713;250;250;0.25523133470053827;0.99195230578557636;0.25252584203817435;0.98939984126346292;0.6003270712565999;0.9008017250185657;0.5401241924365332;0.89971653503139459;0.94683141588993669
0.040000000000000008;0.13378054894365013;-9.7613162935649616;0.0015679746885943454;0.51975779648121145;0.13094636012086605;255.36533390065844;250;250;0.25438459074926445;0.99185096078985036;0.25165945507283011;0.98928733981721251;0.59994430341556382;0.89887413156285323;0.53862226904678445;0.89778712120497728;0.94693113600146783
0.05000000000000001;0.13380888578645647;-9.7607954920207689;0.0015678887548267405;0.51869909676442871;0.16236021604261783;255.39433908486706;250;250;0.2533293543478442;0.99175083855566781;0.25059001868084513;0.98918666305351366;0.59941695230881531;0.89647112773729476;0.53671041029674116;0.89538743979371438;0.94695124845585343
0.060000000000000012;0.13398160574190085;-9.7523991049205527;0.0015665048768025763;0.51735460747582906;0.19375740925857715;255.57112734058032;250;250;0.25201524282462057;0.99160183368593091;0.24924989394041844;0.98902705704144034;0.59880714185000528;0.89351473509402568;0.53439412176123791;0.8924311091384709;0.94707350514012612
0.070000000000000007;0.13411232279784566;-9.7565235556056003;0.0015671845614531452;0.51589944463358395;0.22517259374908352;255.70491718845099;250;250;0.25056102365381638;0.99134260021536691;0.24774425858268617;0.98875816745136724;0.59809872052912016;0.89003330081422549;0.53168022032638518;0.88895060644173174;0.94716565038471312
0.080000000000000016;0.13427343017447096;-9.7500313223292281;0.0015661146043761212;0.51419993504482808;0.25657316377524442;255.8698044693225;250;250;0.24887383569455793;0.99105922422687798;0.24600337273631934;0.98846619231697175;0.5972822216063377;0.88604976436446059;0.52857643391588061;0.8849693072971786;0.94727876846467907
0.090000000000000011;0.13445618278212326;-9.7484959066914545;0.0015658613391551508;0.51238045413817512;0.28797811750652674;256.05683512153314;250;250;0.24704754646635813;0.99064042827709542;0.24409200643161785;0.9880365537848288;0.59638770961598597;0.8815325262607151;0.52509188348400093;0.88045389772050731;0.94740648422268758
0.10000000000000001;0.13465656122989431;-9.7439033956335983;0.0015651041306621863;0.51040743621649198;0.31937752637451922;256.26189240544932;250;250;0.24505883049787019;0.99012028104520067;0.24199706716609301;0.98750600692267732;0.59540642269490762;0.8765058827451313;0.52123658115725457;0.87542989341306043;0.94754578652566723
0.11000000000000001;0.13487087405152098;-9.7438667298363661;0.0015650980828475808;0.50838432919869692;0.35078406961244396;256.4811958091434;250;250;0.24298513947005518;0.98940313745891484;0.23977228619861293;0.98677757298882807;0.59436416495656674;0.87094658923955892;0.51702146908618929;0.86987321842320475;0.94769393186004658
0.12000000000000001;0.13510191436598662;-9.7366010666879408;0.0015639008422137553;0.50621391684806016;0.38218067954529089;256.71760052203149;250;250;0.24075747477275788;0.98857971345104056;0.23737358571325723;0.98594482242890036;0.59323898604062897;0.86490109628783873;0.51245867967843439;0.8638317638202857;0.94785266586076633
0.13;0.13537180419752959;-9.7373311997445811;0.001564021336030887;0.50411408844635608;0.41358619562637089;256.99373623093021;250;250;0.23853684693799102;0.9874307423962112;0.2349071089498137;0.98478332368868415;0.59209247581199331;0.8582998939737857;0.50756140230109204;0.85723332593447388;0.94803681501950288
0.14000000000000001;0.13566872771461902;-9.7263572694046125;0.0015622135754143301;0.50184981733959688;0.44497665638369976;257.29750579630735;250;250;0.23615419085694084;0.98618632903305636;0.2322644579473114;0.98352884234019045;0.59086472018257596;0.85124532143640896;0.50234325203758434;0.85018318894105127;0.94823782683806757
0.15000000000000002;0.13596954520424304;-9.7276635171157935;0.0015624283336480864;0.49983936368033899;0.47637891179537706;257.60523206998766;250;250;0.23390911204585363;0.98446002217366213;0.22965021025743099;0.98179249302785709;0.58965019811883312;0.84362590239709367;0.49682022111277385;0.84256771675441533;0.94843979032291681
0.16;0.13629401143272818;-9.723494291423048;0.0015617411520110409;0.49784143553329141;0.5077739812692097;257.93711987342516;250;250;0.23162996560275331;0.98247117910577264;0.22695008238550929;0.97979586447260436;0.58839752462775086;0.83553489471542952;0.49100698075420973;0.83448172400936738;0.94865573819927163
0.17000000000000001;0.13667032044013439;-9.7192061872465274;0.0015610346184429472;0.49599231053134241;0.53916714252656939;258.32199706954287;250;250;0.22941524788348805;0.98007497899957763;0.224228419872122;0.97739109296693194;0.58714798573863147;0.82693946918963479;0.48492011928299661;0.82589079935779341;0.94890374009707046
0.18000000000000002;0.13703779022787757;-9.7153693647367643;0.0015604023771857703;0.49436845510572314;0.57056120191053628;258.6977934292255;250;250;0.22731467335229896;0.97723315772278319;0.22152855006776703;0.97454575545343514;0.5859009653196795;0.81786493640782687;0.478576969773441;0.81682229267589557;0.94914338899296791
0.19;0.13744486895866398;-9.7131923170072731;0.0015600435454157582;0.49306308962432654;0.60195524773618869;259.11405001252126;250;250;0.22539439384350299;0.97383422302967504;0.2188905501727588;0.97114460763713595;0.58469176056738625;0.80829180353904606;0.47199533343235944;0.80725497649280031;0.94940596726231208
0.20000000000000001;0.13786003519056933;-9.7067798109983432;0.0015589875256359609;0.49198087139313673;0.63334565552628808;259.53852675216257;250;250;0.22358464541887516;0.96999169712966926;0.21627458043226669;0.9673051565195212;0.58348836426761386;0.79829147391254995;0.46519311709229311;0.79726202882588204;0.94967063554541298
0.21000000000000002;0.13834629420398373;-9.7094741346572846;0.0015594310521734353;0.4915937469062735;0.66474157345227325;260.03562731530167;250;250;0.22221262940965997;0.96523673895124895;0.21389139184867037;0.96255281446830376;0.58241317317364116;0.7877338713478631;0.45819018171157377;0.78670985275768923;0.94997663161951484
0.22000000000000003;0.1388612849191482;-9.698286770496269;0.0015575877707519089;0.49124247768945672;0.69611775758545502;260.56202637697368;250;250;0.22081871041961007;0.96022529828447378;0.21144480919524467;0.95754933444474577;0.58130440211331258;0.77686696541958855;0.4510052839705993;0.77585045344742753;0.95029603579164657
0.23000000000000001;0.13940437383196649;-9.6899903761481276;0.001556221112051443;0.49153260735432175;0.7274973754613081;261.11706461158849;250;250;0.2198178302788876;0.95440859716597881;0.20921065889356655;0.95174562785983507;0.58029380465769198;0.76554907809534267;0.44365801904515911;0.76454033367953567;0.9506276903311669
0.24000000000000002;0.13998031682513057;-9.6857488142584813;0.0015555224836281867;0.49262451689618014;0.75888116309765608;261.70558932931408;250;250;0.21931630792602747;0.94766945574079164;0.20725942413173554;0.94502513785541864;0.57941250149014034;0.75377844226187507;0.43616871076469155;0.75277752834629452;0.95097363728188999
0.25;0.14057740438456628;-9.6847676742148927;0.0015553607441939001;0.49461278109701623;0.79026770044749639;262.31562323066225;250;250;0.21937520066532801;0.93997472768777857;0.20563281497144525;0.93735670371033553;0.57867116621300663;0.74158194347505557;0.42855775853782058;0.74058944623494527;0.95132605188231445
0.26000000000000001;0.14124431519307049;-9.6789479720664531;0.0015544022974580765;0.49725130526714223;0.82164503215209117;262.99687852362399;250;250;0.21982694497367858;0.93156988077963387;0.20421535471209953;0.92898236263325984;0.57802341678588431;0.72906061271858469;0.42084530019842553;0.72807655879851341;0.95171222365474029
0.27000000000000002;0.1419213986069002;-9.6711547362891004;0.0015531186094334235;0.50073714209834819;0.85301813661180959;263.68840167774118;250;250;0.22080396643071612;0.92237012955300701;0.20310048077616283;0.91982261034197366;0.57748890189042357;0.71622991007391601;0.41305232192330787;0.71525586131815055;0.95209629136812346
0.28000000000000003;0.14265854859837357;-9.6632262693990914;0.0015518127274575934;0.50527599398511847;0.88438786558003346;264.44113264441194;250;250;0.22245013334584635;0.9122535884153572;0.20237455418876105;0.90975245168375096;0.57711367041739325;0.7030775380995149;0.40519928040117409;0.70211346771272398;0.95250533413661242
0.29000000000000004;0.14340124472375407;-9.6614070402731187;0.0015515130534805072;0.51133820416976983;0.91576624273692242;265.19938151954727;250;250;0.22509131999491064;0.90097369690086859;0.20225145563581556;0.89853067475186743;0.57696841020857048;0.6895639597518064;0.39730671851483129;0.68861086930427851;0.95290792803845292
0.30000000000000004;0.14426004509801657;-9.6524303199967143;0.0015500349037206309;0.51833746517654689;0.94712916637655353;266.07598649179357;250;250;0.22833879693345169;0.88906099713598474;0.20246314863395751;0.88667870442080188;0.57694799696488919;0.67586511368946822;0.38939505370905803;0.67492227333749644;0.95336162062230301
