g1d;NAtoms;OmegaScattering;sigma;Deltac;delta;tNoInteractionAbs;tNoInteractionArg;t_storage;t_retrieval;t_to_pass_ensemble;P_success;F_swap;F_CJ;F_CJ_conditional;P_success_tNoInteraction_one;F_swap_tNoInteraction_one;F_CJ_tNoInteraction_one;F_CJ_conditional_tNoInteraction_one;single_photon_storage_retrieval_eff
0.050000000000000003;1119;1;0.22243234457710045;-2.2047516466252066;0.030698598791934779;0.16663580599781552;0.053208662550139112;36.982837243070797;27.975000000000001;27.975000000000001;0.019819285027072968;0.89663099067362395;0.017516890167530181;0.88383057933736076;0.40126524663084162;0.62711625897905399;0.25138626532470376;0.62648402131863556;0.78468053351947109
0.050000000000000003;1122;1;0.22229875507087837;-2.2100982726692537;0.030536958426668911;0.16718265771519689;0.051529043624773188;37.070628258154123;28.050000000000004;28.050000000000004;0.019965823103846224;0.89695060322662046;0.017653515995903535;0.88418673771094136;0.40153238981590156;0.62762666973951886;0.25175759553169735;0.62699199844656517;0.78507604098986061
0.050000000000000003;1124;1;0.22220784685610837;-2.2127726377158048;0.030460691161558723;0.16743874856833296;0.051436421128262855;37.128891163776615;28.100000000000001;28.100000000000001;0.020034637389378461;0.89699505579618044;0.017715312339596397;0.88423423869844153;0.40169501875262664;0.62782593994435831;0.25193889437598921;0.62718949106794675;0.78533829878118644
0.050000000000000003;1127;1;0.2220638213718483;-2.2141466677831856;0.030374113465689169;0.16738111199024355;0.052809701203472469;37.215302871799921;28.175000000000001;28.175000000000001;0.020042749104896833;0.89747716282029522;0.017730957103463823;0.88465694055571475;0.40190030929664755;0.62793846048284574;0.25211170898899821;0.62729911661479076;0.78572843120121083
0.050000000000000003;1129;1;0.22198493581658096;-2.2165484011816234;0.030294707939100003;0.16757965275417624;0.05271214271265337;37.274910922271339;28.225000000000005;28.225000000000005;0.020100986409623621;0.89765094895514497;0.017785882384222608;0.88482634741285004;0.40206026721834576;0.62814039550411616;0.25229250812571186;0.62749923008109643;0.78599151416374091
0.050000000000000003;1132;1;0.22185262721424792;-2.2217700362848491;0.030135249909152374;0.16809899612258294;0.051055639626963967;37.36258846576014;28.300000000000004;28.300000000000004;0.020243296530554074;0.89802303373234604;0.017920018523782121;0.8852322296783367;0.40232351892907903;0.62864997043333548;0.25266174024007143;0.62800638877045178;0.7863814394175862
0.050000000000000003;1135;1;0.22171906512623524;-2.2231235385584087;0.030049940346990947;0.16804158514998108;0.052415264682082616;37.450036222647455;28.375000000000004;28.375000000000004;0.020251371657274728;0.89849827437889829;0.017935581853192259;0.88564775545706864;0.40252765128668888;0.62876104148992329;0.25283346461683626;0.62811452532179657;0.78676933145163697
0.050000000000000003;1137;1;0.2216303115736809;-2.2254981399370974;0.02997168795753051;0.16823469560960611;0.052317175851839849;37.508324975020756;28.425000000000004;28.425000000000004;0.020308867600102778;0.89868627254442313;0.017990241550773611;0.88583183981575453;0.40268480426944953;0.62896437646505732;0.25301333785692692;0.62831608040423459;0.78702703076713509
0.050000000000000003;1140;1;0.22149782732714809;-2.2315528184971276;0.029826906783166029;0.16892845913481774;0.050686670232598874;37.59576969387571;28.5;28.5;0.020484357585023018;0.8986364408348847;0.018145790453536013;0.88583644267190342;0.40295538211813425;0.62945705194910773;0.25338090715564865;0.62880636020730718;0.78741229539605928
0.050000000000000003;1142;1;0.22141126462829558;-2.2332668990685285;0.029740623612912957;0.16898265060118228;0.050589765756911008;37.654234947193508;28.550000000000001;28.550000000000001;0.020516142988241552;0.89914813772429591;0.018184036144445213;0.88632820286284109;0.40310445146051788;0.62967091823502908;0.25356013447905434;0.62901844313641708;0.78766860113369808
0.050000000000000003;1145;1;0.22127928724625226;-2.2346908062546369;0.029658171084218202;0.16894431904331975;0.051931557705100578;37.741609514991723;28.625;28.625;0.020527733064979833;0.89957587973906927;0.018201919457441307;0.88669895500997398;0.40330695121482879;0.62978046839910007;0.25373050657115126;0.62912505179212019;0.78805113598675103
