OmegaScattering;OmegaStorageRetrieval;sigma;Deltac;delta;tNoInteractionAbs;tNoInteractionArg;t_storage;t_retrieval;t_to_pass_ensemble;P_success;F_swap;F_CJ;F_CJ_conditional;P_success_tNoInteraction_one;F_swap_tNoInteraction_one;F_CJ_tNoInteraction_one;F_CJ_conditional_tNoInteraction_one;single_photon_storage_retrieval_eff
20.417379446695296;20.417379446695296;0.13350215077400257;-10.420931812863623;0.65397047520820895;0.52186775366960592;0.0036784222491778066;0.61189515548762574;0.59970822975487248;0.59970822975487248;0.25643377742229739;0.99200257854982743;0.25373123535190972;0.98946105268364437;0.60088072416709115;0.90339192657106782;0.54217906196644527;0.90230729687324385;0.94673271685378402
20.892961308540396;20.892961308540396;0.13349500298500111;-10.449566361050877;0.68463738201751978;0.52186776256771972;0.0036051117210845248;0.5843385745538574;0.57271691319194318;0.57271691319194318;0.25643370920911845;0.99200906178205928;0.25373317242259008;0.98946886977200754;0.60087879093309615;0.90339753325170602;0.54218102665298606;0.9023134695951589;0.94672760281762602
21.379620895022324;21.379620895022324;0.13350640892982532;-10.483700462918556;0.71702639380714728;0.52187440984091549;0.0035316896745438845;0.55806455074867034;0.54694040598738791;0.54694040598738791;0.25644030930152512;0.99199931666355745;0.25373684103101002;0.98945770936761612;0.60088507566513771;0.90339227843170677;0.54218316701964342;0.90230759420923312;0.9467357629719706
21.877616239495531;21.877616239495531;0.13352583050727893;-10.51696879539994;0.75077222927725118;0.52187206374076467;0.0034539453643146175;0.53298904648716716;0.52232403271350958;0.52232403271350958;0.25644068748692739;0.99199364256009925;0.25373538298416737;0.9894505644588949;0.60089166616344536;0.90338654117479777;0.54218529521955106;0.90230123955833685;0.94674965196839689
22.387211385683401;22.387211385683401;0.13350692868232777;-10.551567527394567;0.7860858787578493;0.52188005990817188;0.0033714784084057669;0.50896198093824396;0.49881557874221971;0.49881557874221971;0.25644586289220067;0.99199943861448681;0.25374250436232615;0.98945836560049749;0.60088797293511587;0.90339509396087414;0.54218759910793368;0.9023106194979198;0.94673613475861484
22.908676527677734;22.908676527677734;0.13350947499275251;-10.588408156972203;0.82310667742360133;0.52188380384323585;0.0032879262590978526;0.4860598851264038;0.47636517949081153;0.47636517949081153;0.25644955691167198;0.99199755291863723;0.25374566259878495;0.98945642821360646;0.60089047977111032;0.90339524291300766;0.54218993063227383;0.90231073529206762;0.94673795609665778
23.442288153199225;23.442288153199225;0.13351377606391945;-10.627464791875157;0.86190975150047722;0.52188860952856009;0.0032000300730541738;0.46419159860970793;0.45492521465249564;0.45492521465249564;0.25645423953704749;0.99199384090849596;0.25374925941557702;0.98945238680259873;0.6008939071320325;0.90339431072762466;0.54219237037392509;0.90230964890577747;0.94674103230463968
23.988329190194911;23.988329190194911;0.13354056954383886;-10.665128537755288;0.90226277714600478;0.52187828376405077;0.003107031409843333;0.44334719897453445;0.43445020718734373;0.43445020718734373;0.25644919105134367;0.9919920374121175;0.25374342895008833;0.98944912990303169;0.60090092954839369;0.90338836697370173;0.54219478288407941;0.90230311890441772;0.94676018746809343
24.547089156850312;24.547089156850312;0.13350969433784521;-10.709724160771652;0.94495966435890466;0.52189836601728579;0.0030159896322838236;0.42334083512368359;0.41489672685938983;0.41489672685938983;0.25646273788897705;0.99199351174095485;0.2537578045213314;0.98945291861924745;0.6008965227419043;0.9033985541590176;0.54219748237636323;0.90231422858349053;0.94673811298512167
25.118864315095809;25.118864315095809;0.1335127699375156;-10.75277769241838;0.98934083091857228;0.52189948875781922;0.0029146050480594013;0.40429234879981835;0.39622329811527807;0.39622329811527807;0.25646457815083812;0.99199434483116611;0.25375990654704872;0.98945401496264851;0.60089860854821697;0.90339987247704212;0.54220022170599846;0.90231565524168045;0.94674031273591441
25.703957827688633;25.703957827688633;0.13354310631752042;-10.801529523473068;1.0361609864021375;0.52190303041056518;0.0028144619417010634;0.38614319843977163;0.37839031210905222;0.37839031210905222;0.25647055249523115;0.99197811779053746;0.25376085844077284;0.98943467767314652;0.60091072308055005;0.90338775032215324;0.54220306877605096;0.90230220222475621;0.9467620003371513
26.302679918953814;26.302679918953814;0.13351146817207366;-10.84971213017015;1.0849110924466281;0.52191652367824704;0.0027090520438467942;0.36871707820522825;0.36135994268648197;0.36135994268648197;0.25647905832697426;0.99198653589803387;0.25377223499492718;0.98944622087392309;0.6009043328648318;0.90340095326661807;0.5422060095268928;0.90231669148050109;0.94673938170088046
26.915348039269155;26.915348039269155;0.13351434826850916;-10.900047442059799;1.1359396976892637;0.52192010442744441;0.0026012043342346471;0.3521261457831048;0.34509606615072125;0.34509606615072125;0.25648281707438314;0.99198543720968568;0.25377569907252873;0.98944522665208678;0.60090707165520407;0.90340170001396081;0.54220894972394773;0.90231747186870037;0.94674144152934958
27.542287033381662;27.542287033381662;0.13351391434669518;-10.953561636548324;1.1894535111841402;0.5219272408887059;0.0024856688644176181;0.33627727300523402;0.32956418463910181;0.32956418463910181;0.25648909728968994;0.9919831126577775;0.25378136972492155;0.98944310852437456;0.60090971265782822;0.90340297819083515;0.54221214067159262;0.90231881637157141;0.9467411312012104
28.183829312644534;28.183829312644534;0.13351573109626796;-11.00889010105638;1.2454063984951609;0.52193194383117381;0.0023683738726502828;0.32114464386353253;0.31473135294854188;0.31473135294854188;0.25649369515145026;0.99198187381143754;0.25378565069521219;0.98944206229069664;0.60091245930720982;0.90340409828093859;0.54221533280426826;0.90232000419726144;0.94674243046290496
28.840315031266059;28.840315031266059;0.13351082444190998;-11.071250578503887;1.3045209339789285;0.52195057695602931;0.0022522737560185823;0.30668471518180629;0.30056610865435324;0.30056610865435324;0.25650845458248678;0.99197143639256469;0.25379748849884887;0.98943127980693468;0.60091673471117313;0.90340351028860544;0.54221871588906367;0.90231921424135031;0.94673892128685289
29.512092266663856;29.512092266663856;0.13351264595985429;-11.132019564252182;1.365888110600451;0.52195603841797311;0.002124008747643243;0.29288377013852729;0.28703840537422071;0.28703840537422071;0.25651371912234666;0.99196987341185672;0.25380234792649797;0.98942991741289488;0.60091977437713373;0.90340469108952937;0.54222220958106349;0.90232046389734544;0.94674022406728175
30.199517204020161;30.199517204020161;0.13350854992866534;-11.196252867322253;1.4302173532495626;0.52196473952090572;0.0019955585279577588;0.27969723151294312;0.27411954903579627;0.27411954903579627;0.25652099046930044;0.99196850749418541;0.25380934040657849;0.98942912992125509;0.60092168024508863;0.90340746845626851;0.54222573024051945;0.90232346088656712;0.94673729442653176
30.902954325135905;30.902954325135905;0.13351423382759109;-11.263635250668809;1.4975907947653015;0.5219716266393668;0.0018580624217434819;0.26711487510130583;0.26178213701272485;0.26178213701272485;0.25652773232674914;0.99196384143844274;0.25381473564013352;0.98942415830831121;0.60092649754807437;0.90340662729475341;0.54222948124775472;0.90232246948700434;0.9467413596848735
31.622776601683793;31.622776601683793;0.13351217389106762;-11.335706230740831;1.568352150417232;0.52198471166099725;0.0017221107093663931;0.2550906166352811;0.25;0.25;0.25653858689614817;0.9919576039547976;0.25382387494057218;0.98941791958698611;0.6009303498677625;0.90340716506675567;0.54223325673772893;0.90232296780658505;0.94673988644187534
